combo_id,fold,val_auc,hp_d,hp_d_prime,hp_K,hp_dropout,hp_dropout_gnn,hp_lr,hp_wd,hp_epochs,hp_hidden,hp_label_smoothing,hp_warmup
35,3,0.8048,64,64,4,0.1,0.1,0.005,0.0001,1000,128,0.0,10
35,4,0.8366,64,64,4,0.1,0.1,0.005,0.0001,1000,128,0.0,10
36,0,0.6618,64,64,3,0.5,0.5,0.005,0.0001,700,32,0.0,10
36,1,0.7135,64,64,3,0.5,0.5,0.005,0.0001,700,32,0.0,10
36,2,0.6808,64,64,3,0.5,0.5,0.005,0.0001,700,32,0.0,10
36,3,0.7969,64,64,3,0.5,0.5,0.005,0.0001,700,32,0.0,10
36,4,0.7519,64,64,3,0.5,0.5,0.005,0.0001,700,32,0.0,10
37,0,0.8872,128,64,5,0.1,0.1,0.005,0.0001,200,64,0.1,0
37,1,0.812,128,64,5,0.1,0.1,0.005,0.0001,200,64,0.1,0
37,2,0.862,128,64,5,0.1,0.1,0.005,0.0001,200,64,0.1,0
37,3,0.8799,128,64,5,0.1,0.1,0.005,0.0001,200,64,0.1,0
37,4,0.8624,128,64,5,0.1,0.1,0.005,0.0001,200,64,0.1,0
38,0,0.8586,64,32,5,0.5,0.1,0.005,0.0001,500,64,0.0,10
38,1,0.7477,64,32,5,0.5,0.1,0.005,0.0001,500,64,0.0,10
38,2,0.604,64,32,5,0.5,0.1,0.005,0.0001,500,64,0.0,10
38,3,0.7628,64,32,5,0.5,0.1,0.005,0.0001,500,64,0.0,10
38,4,0.6123,64,32,5,0.5,0.1,0.005,0.0001,500,64,0.0,10
39,0,0.8821,128,64,1,0.1,0.1,0.001,0.0001,300,64,0.0,0
39,1,0.9089,128,64,1,0.1,0.1,0.001,0.0001,300,64,0.0,0
39,2,0.8962,128,64,1,0.1,0.1,0.001,0.0001,300,64,0.0,0
39,3,0.9066,128,64,1,0.1,0.1,0.001,0.0001,300,64,0.0,0
39,4,0.8962,128,64,1,0.1,0.1,0.001,0.0001,300,64,0.0,0
40,0,0.7757,128,128,5,0.5,0.5,0.001,0.0001,200,128,0.0,10
40,1,0.8291,128,128,5,0.5,0.5,0.001,0.0001,200,128,0.0,10
40,2,0.8247,128,128,5,0.5,0.5,0.001,0.0001,200,128,0.0,10
40,3,0.6664,128,128,5,0.5,0.5,0.001,0.0001,200,128,0.0,10
40,4,0.7713,128,128,5,0.5,0.5,0.001,0.0001,200,128,0.0,10
41,0,0.8513,128,128,5,0.5,0.1,0.001,0.0001,700,64,0.1,10
41,1,0.787,128,128,5,0.5,0.1,0.001,0.0001,700,64,0.1,10
41,2,0.7948,128,128,5,0.5,0.1,0.001,0.0001,700,64,0.1,10
41,3,0.7536,128,128,5,0.5,0.1,0.001,0.0001,700,64,0.1,10
41,4,0.6893,128,128,5,0.5,0.1,0.001,0.0001,700,64,0.1,10
42,0,0.8581,64,128,3,0.1,0.1,0.001,0.0001,600,128,0.0,10
42,1,0.8766,64,128,3,0.1,0.1,0.001,0.0001,600,128,0.0,10
42,2,0.8964,64,128,3,0.1,0.1,0.001,0.0001,600,128,0.0,10
42,3,0.8666,64,128,3,0.1,0.1,0.001,0.0001,600,128,0.0,10
42,4,0.8812,64,128,3,0.1,0.1,0.001,0.0001,600,128,0.0,10
43,0,0.7608,32,64,4,0.5,0.5,0.001,0.0001,500,32,0.1,0
43,1,0.5984,32,64,4,0.5,0.5,0.001,0.0001,500,32,0.1,0
43,2,0.6149,32,64,4,0.5,0.5,0.001,0.0001,500,32,0.1,0
43,3,0.5818,32,64,4,0.5,0.5,0.001,0.0001,500,32,0.1,0
43,4,0.6601,32,64,4,0.5,0.5,0.001,0.0001,500,32,0.1,0
44,0,0.8519,128,128,3,0.1,0.5,0.005,0.0001,700,128,0.0,10
44,1,0.846,128,128,3,0.1,0.5,0.005,0.0001,700,128,0.0,10
44,2,0.8811,128,128,3,0.1,0.5,0.005,0.0001,700,128,0.0,10
44,3,0.8747,128,128,3,0.1,0.5,0.005,0.0001,700,128,0.0,10
