combo_id,fold,val_auc,hp_d,hp_d_prime,hp_K,hp_dropout,hp_dropout_gnn,hp_lr,hp_wd,hp_epochs,hp_hidden,hp_label_smoothing,hp_warmup
63,4,0.8805,64,64,5,0.1,0.1,0.005,0.0001,200,128,0.0,10
64,0,0.9309,32,64,5,0.1,0.1,0.001,0.0001,1000,32,0.0,10
64,1,0.89,32,64,5,0.1,0.1,0.001,0.0001,1000,32,0.0,10
64,2,0.9108,32,64,5,0.1,0.1,0.001,0.0001,1000,32,0.0,10
64,3,0.6792,32,64,5,0.1,0.1,0.001,0.0001,1000,32,0.0,10
64,4,0.8605,32,64,5,0.1,0.1,0.001,0.0001,1000,32,0.0,10
65,0,0.5618,32,64,4,0.5,0.5,0.005,0.0001,300,128,0.0,10
65,1,0.6206,32,64,4,0.5,0.5,0.005,0.0001,300,128,0.0,10
65,2,0.5214,32,64,4,0.5,0.5,0.005,0.0001,300,128,0.0,10
65,3,0.6473,32,64,4,0.5,0.5,0.005,0.0001,300,128,0.0,10
65,4,0.8058,32,64,4,0.5,0.5,0.005,0.0001,300,128,0.0,10
66,0,0.8424,128,128,6,0.1,0.5,0.005,0.0001,400,128,0.1,0
66,1,0.878,128,128,6,0.1,0.5,0.005,0.0001,400,128,0.1,0
66,2,0.8525,128,128,6,0.1,0.5,0.005,0.0001,400,128,0.1,0
66,3,0.8595,128,128,6,0.1,0.5,0.005,0.0001,400,128,0.1,0
66,4,0.8332,128,128,6,0.1,0.5,0.005,0.0001,400,128,0.1,0
67,0,0.6056,64,32,4,0.5,0.5,0.001,0.0001,1000,128,0.0,10
67,1,0.7979,64,32,4,0.5,0.5,0.001,0.0001,1000,128,0.0,10
67,2,0.7624,64,32,4,0.5,0.5,0.001,0.0001,1000,128,0.0,10
67,3,0.6909,64,32,4,0.5,0.5,0.001,0.0001,1000,128,0.0,10
67,4,0.8166,64,32,4,0.5,0.5,0.001,0.0001,1000,128,0.0,10
68,0,0.8637,64,64,5,0.1,0.5,0.001,0.0001,1000,64,0.1,0
68,1,0.9003,64,64,5,0.1,0.5,0.001,0.0001,1000,64,0.1,0
68,2,0.9052,64,64,5,0.1,0.5,0.001,0.0001,1000,64,0.1,0
68,3,0.8753,64,64,5,0.1,0.5,0.001,0.0001,1000,64,0.1,0
68,4,0.8859,64,64,5,0.1,0.5,0.001,0.0001,1000,64,0.1,0
69,0,0.8096,128,32,4,0.5,0.1,0.005,0.0001,1000,128,0.1,10
69,1,0.8062,128,32,4,0.5,0.1,0.005,0.0001,1000,128,0.1,10
69,2,0.6291,128,32,4,0.5,0.1,0.005,0.0001,1000,128,0.1,10
69,3,0.7807,128,32,4,0.5,0.1,0.005,0.0001,1000,128,0.1,10
69,4,0.817,128,32,4,0.5,0.1,0.005,0.0001,1000,128,0.1,10
70,0,0.8933,64,128,4,0.1,0.1,0.005,0.0001,700,128,0.1,0
70,1,0.7287,64,128,4,0.1,0.1,0.005,0.0001,700,128,0.1,0
70,2,0.8832,64,128,4,0.1,0.1,0.005,0.0001,700,128,0.1,0
70,3,0.7608,64,128,4,0.1,0.1,0.005,0.0001,700,128,0.1,0
70,4,0.8631,64,128,4,0.1,0.1,0.005,0.0001,700,128,0.1,0
71,0,0.8684,64,128,3,0.1,0.5,0.005,0.0001,500,128,0.1,0
71,1,0.841,64,128,3,0.1,0.5,0.005,0.0001,500,128,0.1,0
71,2,0.8493,64,128,3,0.1,0.5,0.005,0.0001,500,128,0.1,0
71,3,0.834,64,128,3,0.1,0.5,0.005,0.0001,500,128,0.1,0
71,4,0.8689,64,128,3,0.1,0.5,0.005,0.0001,500,128,0.1,0
72,0,0.8888,64,64,5,0.1,0.5,0.005,0.0001,400,32,0.1,10
72,1,0.8477,64,64,5,0.1,0.5,0.005,0.0001,400,32,0.1,10
72,2,0.795,64,64,5,0.1,0.5,0.005,0.0001,400,32,0.1,10
72,3,0.8631,64,64,5,0.1,0.5,0.005,0.0001,400,32,0.1,10
72,4,0.8751,64,64,5,0.1,0.5,0.005,0.0001,400,32,0.1,10
73,0,0.8574,128,32,5,0.1,0.5,0.005,0.0001,200,32,0.0,10
73,1,0.9026,128,32,5,0.1,0.5,0.005,0.0001,200,32,0.0,10
73,2,0.8595,128,32,5,0.1,0.5,0.005,0.0001,200,32,0.0,10
73,3,0.8283,128,32,5,0.1,0.5,0.005,0.0001,200,32,0.0,10
73,4,0.9014,128,32,5,0.1,0.5,0.005,0.0001,200,32,0.0,10
74,0,0.8716,128,128,1,0.1,0.1,0.005,0.0001,600,64,0.0,10
74,1,0.852,128,128,1,0.1,0.1,0.005,0.0001,600,64,0.0,10
74,2,0.8669,128,128,1,0.1,0.1,0.005,0.0001,600,64,0.0,10
74,3,0.8377,128,128,1,0.1,0.1,0.005,0.0001,600,64,0.0,10
74,4,0.8702,128,128,1,0.1,0.1,0.005,0.0001,600,64,0.0,10
75,0,0.729,128,64,2,0.5,0.1,0.005,0.0001,300,32,0.1,10
75,1,0.7776,128,64,2,0.5,0.1,0.005,0.0001,300,32,0.1,10
75,2,0.724,128,64,2,0.5,0.1,0.005,0.0001,300,32,0.1,10
75,3,0.5241,128,64,2,0.5,0.1,0.005,0.0001,300,32,0.1,10
75,4,0.761,128,64,2,0.5,0.1,0.005,0.0001,300,32,0.1,10
76,0,0.7327,128,32,5,0.5,0.1,0.001,0.0001,500,64,0.1,0
76,1,0.7409,128,32,5,0.5,0.1,0.001,0.0001,500,64,0.1,0
76,2,0.6479,128,32,5,0.5,0.1,0.001,0.0001,500,64,0.1,0
76,3,0.7881,128,32,5,0.5,0.1,0.001,0.0001,500,64,0.1,0
76,4,0.788,128,32,5,0.5,0.1,0.001,0.0001,500,64,0.1,0
77,0,0.6656,128,64,3,0.5,0.1,0.005,0.0001,1000,64,0.0,10
77,1,0.5141,128,64,3,0.5,0.1,0.005,0.0001,1000,64,0.0,10
77,2,0.8392,128,64,3,0.5,0.1,0.005,0.0001,1000,64,0.0,10
77,3,0.7164,128,64,3,0.5,0.1,0.005,0.0001,1000,64,0.0,10
77,4,0.7809,128,64,3,0.5,0.1,0.005,0.0001,1000,64,0.0,10
78,0,0.5076,32,32,1,0.5,0.1,0.001,0.0001,400,64,0.1,0
78,1,0.75,32,32,1,0.5,0.1,0.001,0.0001,400,64,0.1,0
78,2,0.6634,32,32,1,0.5,0.1,0.001,0.0001,400,64,0.1,0
78,3,0.6794,32,32,1,0.5,0.1,0.001,0.0001,400,64,0.1,0
78,4,0.6177,32,32,1,0.5,0.1,0.001,0.0001,400,64,0.1,0
79,0,0.7697,32,32,5,0.1,0.5,0.001,0.0001,300,64,0.1,0
79,1,0.7331,32,32,5,0.1,0.5,0.001,0.0001,300,64,0.1,0
79,2,0.7682,32,32,5,0.1,0.5,0.001,0.0001,300,64,0.1,0
79,3,0.8678,32,32,5,0.1,0.5,0.001,0.0001,300,64,0.1,0
79,4,0.8331,32,32,5,0.1,0.5,0.001,0.0001,300,64,0.1,0
80,0,0.8502,32,128,1,0.1,0.1,0.005,0.0001,1000,64,0.1,0
80,1,0.8695,32,128,1,0.1,0.1,0.005,0.0001,1000,64,0.1,0
80,2,0.8495,32,128,1,0.1,0.1,0.005,0.0001,1000,64,0.1,0
80,3,0.8531,32,128,1,0.1,0.1,0.005,0.0001,1000,64,0.1,0
80,4,0.7021,32,128,1,0.1,0.1,0.005,0.0001,1000,64,0.1,0
81,0,0.7304,32,32,3,0.5,0.5,0.005,0.0001,200,128,0.0,10
81,1,0.5174,32,32,3,0.5,0.5,0.005,0.0001,200,128,0.0,10
81,2,0.7619,32,32,3,0.5,0.5,0.005,0.0001,200,128,0.0,10
81,3,0.5935,32,32,3,0.5,0.5,0.005,0.0001,200,128,0.0,10
81,4,0.8099,32,32,3,0.5,0.5,0.005,0.0001,200,128,0.0,10
82,0,0.8652,128,32,3,0.1,0.5,0.005,0.0001,400,32,0.1,10
82,1,0.8901,128,32,3,0.1,0.5,0.005,0.0001,400,32,0.1,10
82,2,0.8816,128,32,3,0.1,0.5,0.005,0.0001,400,32,0.1,10
82,3,0.8142,128,32,3,0.1,0.5,0.005,0.0001,400,32,0.1,10
82,4,0.8834,128,32,3,0.1,0.5,0.005,0.0001,400,32,0.1,10
83,0,0.8649,64,64,3,0.1,0.5,0.001,0.0001,200,128,0.0,0
83,1,0.8902,64,64,3,0.1,0.5,0.001,0.0001,200,128,0.0,0
83,2,0.9156,64,64,3,0.1,0.5,0.001,0.0001,200,128,0.0,0
83,3,0.8583,64,64,3,0.1,0.5,0.001,0.0001,200,128,0.0,0
83,4,0.8278,64,64,3,0.1,0.5,0.001,0.0001,200,128,0.0,0
84,0,0.8497,128,128,3,0.1,0.5,0.001,0.0001,200,128,0.1,0
84,1,0.8535,128,128,3,0.1,0.5,0.001,0.0001,200,128,0.1,0
84,2,0.917,128,128,3,0.1,0.5,0.001,0.0001,200,128,0.1,0
84,3,0.8888,128,128,3,0.1,0.5,0.001,0.0001,200,128,0.1,0
84,4,0.8961,128,128,3,0.1,0.5,0.001,0.0001,200,128,0.1,0
85,0,0.7978,32,128,3,0.5,0.5,0.001,0.0001,700,32,0.1,0
85,1,0.6019,32,128,3,0.5,0.5,0.001,0.0001,700,32,0.1,0
85,2,0.6275,32,128,3,0.5,0.5,0.001,0.0001,700,32,0.1,0
85,3,0.6883,32,128,3,0.5,0.5,0.001,0.0001,700,32,0.1,0
85,4,0.6992,32,128,3,0.5,0.5,0.001,0.0001,700,32,0.1,0
86,0,0.6059,32,32,5,0.5,0.1,0.005,0.0001,200,64,0.1,0
86,1,0.4753,32,32,5,0.5,0.1,0.005,0.0001,200,64,0.1,0
86,2,0.6338,32,32,5,0.5,0.1,0.005,0.0001,200,64,0.1,0
86,3,0.6868,32,32,5,0.5,0.1,0.005,0.0001,200,64,0.1,0
86,4,0.5604,32,32,5,0.5,0.1,0.005,0.0001,200,64,0.1,0
87,0,0.8441,32,128,1,0.1,0.5,0.005,0.0001,600,64,0.0,10
87,1,0.8169,32,128,1,0.1,0.5,0.005,0.0001,600,64,0.0,10
87,2,0.766,32,128,1,0.1,0.5,0.005,0.0001,600,64,0.0,10
87,3,0.7949,32,128,1,0.1,0.5,0.005,0.0001,600,64,0.0,10
87,4,0.8821,32,128,1,0.1,0.5,0.005,0.0001,600,64,0.0,10
88,0,0.865,64,128,3,0.1,0.5,0.001,0.0001,600,64,0.1,10
88,1,0.851,64,128,3,0.1,0.5,0.001,0.0001,600,64,0.1,10
88,2,0.8664,64,128,3,0.1,0.5,0.001,0.0001,600,64,0.1,10
88,3,0.8874,64,128,3,0.1,0.5,0.001,0.0001,600,64,0.1,10
88,4,0.8506,64,128,3,0.1,0.5,0.001,0.0001,600,64,0.1,10
89,0,0.7604,64,64,6,0.5,0.5,0.005,0.0001,200,128,0.0,10
89,1,0.6914,64,64,6,0.5,0.5,0.005,0.0001,200,128,0.0,10
89,2,0.6034,64,64,6,0.5,0.5,0.005,0.0001,200,128,0.0,10
89,3,0.8011,64,64,6,0.5,0.5,0.005,0.0001,200,128,0.0,10
89,4,0.4665,64,64,6,0.5,0.5,0.005,0.0001,200,128,0.0,10
90,0,0.6887,128,64,6,0.5,0.5,0.005,0.0001,400,128,0.0,0
90,1,0.7141,128,64,6,0.5,0.5,0.005,0.0001,400,128,0.0,0
90,2,0.6431,128,64,6,0.5,0.5,0.005,0.0001,400,128,0.0,0
90,3,0.6785,128,64,6,0.5,0.5,0.005,0.0001,400,128,0.0,0
90,4,0.6146,128,64,6,0.5,0.5,0.005,0.0001,400,128,0.0,0
91,0,0.777,128,32,6,0.5,0.5,0.005,0.0001,500,64,0.0,0
91,1,0.7647,128,32,6,0.5,0.5,0.005,0.0001,500,64,0.0,0
91,2,0.7867,128,32,6,0.5,0.5,0.005,0.0001,500,64,0.0,0
91,3,0.6744,128,32,6,0.5,0.5,0.005,0.0001,500,64,0.0,0
91,4,0.7116,128,32,6,0.5,0.5,0.005,0.0001,500,64,0.0,0
92,0,0.6959,32,32,4,0.1,0.5,0.005,0.0001,1000,128,0.0,10
92,1,0.8892,32,32,4,0.1,0.5,0.005,0.0001,1000,128,0.0,10
92,2,0.8895,32,32,4,0.1,0.5,0.005,0.0001,1000,128,0.0,10
92,3,0.7316,32,32,4,0.1,0.5,0.005,0.0001,1000,128,0.0,10
92,4,0.7817,32,32,4,0.1,0.5,0.005,0.0001,1000,128,0.0,10
93,0,0.7675,128,128,4,0.5,0.1,0.001,0.0001,300,32,0.1,0
93,1,0.7706,128,128,4,0.5,0.1,0.001,0.0001,300,32,0.1,0
93,2,0.8379,128,128,4,0.5,0.1,0.001,0.0001,300,32,0.1,0
93,3,0.7051,128,128,4,0.5,0.1,0.001,0.0001,300,32,0.1,0
93,4,0.8001,128,128,4,0.5,0.1,0.001,0.0001,300,32,0.1,0
94,0,0.6897,32,128,4,0.5,0.5,0.001,0.0001,1000,64,0.1,0
94,1,0.711,32,128,4,0.5,0.5,0.001,0.0001,1000,64,0.1,0
94,2,0.6915,32,128,4,0.5,0.5,0.001,0.0001,1000,64,0.1,0
94,3,0.6417,32,128,4,0.5,0.5,0.001,0.0001,1000,64,0.1,0
94,4,0.7391,32,128,4,0.5,0.5,0.001,0.0001,1000,64,0.1,0
95,0,0.8591,64,128,4,0.1,0.1,0.005,0.0001,200,32,0.0,0
95,1,0.9351,64,128,4,0.1,0.1,0.005,0.0001,200,32,0.0,0
95,2,0.8328,64,128,4,0.1,0.1,0.005,0.0001,200,32,0.0,0
95,3,0.8649,64,128,4,0.1,0.1,0.005,0.0001,200,32,0.0,0
95,4,0.8481,64,128,4,0.1,0.1,0.005,0.0001,200,32,0.0,0
96,0,0.7727,64,128,5,0.5,0.5,0.001,0.0001,700,128,0.1,0
96,1,0.8154,64,128,5,0.5,0.5,0.001,0.0001,700,128,0.1,0
96,2,0.6166,64,128,5,0.5,0.5,0.001,0.0001,700,128,0.1,0
96,3,0.6086,64,128,5,0.5,0.5,0.001,0.0001,700,128,0.1,0
96,4,0.72,64,128,5,0.5,0.5,0.001,0.0001,700,128,0.1,0
97,0,0.8447,128,32,1,0.5,0.5,0.005,0.0001,1000,64,0.1,10
97,1,0.7335,128,32,1,0.5,0.5,0.005,0.0001,1000,64,0.1,10
97,2,0.8116,128,32,1,0.5,0.5,0.005,0.0001,1000,64,0.1,10
97,3,0.8567,128,32,1,0.5,0.5,0.005,0.0001,1000,64,0.1,10
97,4,0.8272,128,32,1,0.5,0.5,0.005,0.0001,1000,64,0.1,10
98,0,0.4449,32,64,2,0.5,0.1,0.005,0.0001,600,64,0.0,10
98,1,0.6424,32,64,2,0.5,0.1,0.005,0.0001,600,64,0.0,10
98,2,0.5268,32,64,2,0.5,0.1,0.005,0.0001,600,64,0.0,10
98,3,0.6365,32,64,2,0.5,0.1,0.005,0.0001,600,64,0.0,10
98,4,0.6023,32,64,2,0.5,0.1,0.005,0.0001,600,64,0.0,10
99,0,0.7895,32,128,6,0.1,0.1,0.005,0.0001,600,128,0.0,0
99,1,0.7529,32,128,6,0.1,0.1,0.005,0.0001,600,128,0.0,0
99,2,0.8261,32,128,6,0.1,0.1,0.005,0.0001,600,128,0.0,0
99,3,0.8266,32,128,6,0.1,0.1,0.005,0.0001,600,128,0.0,0
99,4,0.8371,32,128,6,0.1,0.1,0.005,0.0001,600,128,0.0,0
